SKU,Mark,Название товара,Цена,Price Old,Изображение,Наличие русского языка в субтитрах,Наличие русского языка в голосе,Жанр игры,Подробное описание,Платформа,Раздел,SEO title,SEO descr
2168090,"",Yakuza: Like a Dragon Legendary Hero Edition PS4 and PS5,3290,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP0177-PPSA02384_00-YLADLEU000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,Unique,"Чтобы играть в эту игру на PS5, возможно, потребуется обновить системное программное обеспечение. Хотя эта игра поддерживается на PS5, некоторые функции, доступные в PS4, могут отсутствовать. Более подробная информация приведена на странице PlayStation.com/bc.<br>Этот продукт дает вам право загрузить как цифровую версию игры для PS4™, так и цифровую версию игры для PS5™.<br><br>В Yakuza: Like a Dragon Legendary Hero Edition входят дополнения Рабочий комплект, Набор материалов для создания, Комплект Руководство бизнесом, Полный комплект караоке, Потрясающий комплект костюмов и Набор Повышение характеристик.<br><br>ВВЫСЬ, ПОДОБНО ДРАКОНУ<br><br>Итибан Касуга — рядовой гангстер из захудалой токийской семьи якудза, взявший на себя вину за преступление, которого он не совершал, и приговоренный к 18 годам тюрьмы. Сохранив веру, он преданно отбыл свой срок и вернулся в общество только для того, чтобы узнать, что на свободе его никто не ждал, а его клан был уничтожен человеком, которого он уважал больше всех.<br><br>Потерянный и одинокий, он пытается узнать, почему предали его семью, и вернуть свою прежнюю жизнь, став неожиданным героем для городских изгоев, встречающихся на его пути.<br><br>Эта игра не поддерживает перенос сохранений между версиями для PlayStation®4 и PlayStation®5<br><br>Если у вас уже есть версия этой игры для PS4™, вы можете получить ее цифровую версию для PS5™ без каких-либо дополнительных затрат – вам не придется снова покупать этот продукт. Владельцы диска с игрой для PS4™ должны вставлять его в PS5™ каждый раз, когда они хотят загрузить или воспроизвести цифровую версию игры для PS5™. Владельцы дисков с играми для PS4™, купившие консоль PS5™ без дисковода, не смогут получить версию игры PS5™ без дополнительной платы.<br><br><br>Автономная однопользовательская версия<br>Дистанционная игра которое позволяет пользователям подключаться к своей системе PlayStation®4 или PlayStation®5 через мобильное устройство, компьютер или другую систему PlayStation®4 или PlayStation®5 и играть в игры на ней.<br>Дополнительные покупки в игре<br>Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с условиями обслуживания (playstationnetwork.com/terms-of-service), политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br><br><br>Загрузка осуществляется в соответствии с Условиями обслуживания PlayStation Network, Условиями использования программ и любыми другими применимыми дополнительными документами. Если вы не согласны выполнять условия, не загружайте материалы. Дополнительная информация приведена в Условиях обслуживания.<br><br>Вы можете загружать эти данные и играть в них на основной консоли PS5, связанной с вашей учетной записьью (с помощью настройки «Общий доступ к консоли и автономная игра») и на любых других консолях PS5, если войдете на них в ту же учетную запись.<br><br>Перед использованием продукта ознакомьтесь с «Мерами предосторожности», важными для вашего здоровья.<br><br>Библиотечные программы ©Sony Interactive Entertainment Inc., эксклюзивно лицензированы Sony Interactive Entertainment Europe. Действуют Условия использования программ. Полный текст Условий использования см. на сайте ru.playstation.com/legal.","PS5, PS4",Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
2135090,"",The Outer Worlds: Kurul Onayli bundle,1510,2740,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP4829-CUSA13689_00-OUTERWORLDSBNDLE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,"Action, Role Playing Games, Unique",,PS4,Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
2118810,"",Borderlands 3: Next Level Edition PS4 and  PS5,2540,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP1001-PPSA01463_00-000000OAKSIEENLB/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,"Shooter, Action, Unique","Этот продукт дает вам право загрузить как цифровую версию игры для PS4™, так и цифровую версию игры для PS5™.<br/><br/>Версия Borderlands 3 для PlayStation®4 включает в себя полностью оптимизированное цифровое обновление для PlayStation®5! Вы сможете наслаждаться игрой в разрешении 4K с частотой до 60 кадров в секунду как в одиночном, так и в сетевом режимах. А еще можно позвать друзей в гости и вместе дать бой врагам в режиме разделенного экрана, поддерживающем до 4 игроков.<br/><br/>Включает бонусы:<br/>• Косметический набор «Финальная форма Амары множественной вселенной»<br/>• Косметический набор «Финальная форма З4ЛП множественной вселенной»<br/>• Косметический набор «Финальная форма Моуз множественной вселенной»<br/>• Косметический набор «Финальная форма Зейна множественной вселенной»<br/><br/>Вооружитесь базиллионами пушек в Borderlands 3! Взорвите миры, выбрав одного из искателей Хранилища.<br/><br/>КРЫШЕСНОСНОЕ ПРИКЛЮЧЕНИЕ<br/>Помешайте близнецам Калипсо объединить бандитские кланы и подмять галактику.<br/><br/>ВАШ ГЕРОЙ, ВАШ СТИЛЬ<br/>Перевоплотитесь в одного из четырех искателей Хранилища со своими способностями и богатым выбором навыков и модификаций.<br/><br/>УБИВАЙ И ПОДБИРАЙ<br/>В игре множество стволов и гаджетов, и каждая стычка сулит новую гору трофеев.<br/><br/>НОВОЕ ПОГРАНИЧЬЕ <br/>Посетите миры за пределами Пандоры с неповторимыми пейзажами и уникальными врагами.<br/><br/>БЕСШОВНАЯ СОВМЕСТНАЯ ИГРА<br/>В любой момент объединитесь в команду по сети или сядьте вдвоем у одного экрана вне зависимости от уровня и степени прохождения.<br/><br/>Если у вас уже есть версия этой игры для PS4™, вы можете получить ее цифровую версию для PS5™ без каких-либо дополнительных затрат – вам не придется снова покупать этот продукт. Владельцы диска с игрой для PS4™ должны вставлять его в PS5™ каждый раз, когда они хотят загрузить или воспроизвести цифровую версию игры для PS5™. Владельцы дисков с играми для PS4™, купившие консоль PS5™ без дисковода, не смогут получить версию игры PS5™ без дополнительной платы.","PS5, PS4",Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
2118811,"",Borderlands 3 PS4 and  PS5,2300,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP1001-PPSA01463_00-0000000OAKNGSIEE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,"Shooter, Action, Unique","Чтобы играть в эту игру на PS5, возможно, потребуется обновить системное программное обеспечение. Хотя эта игра поддерживается на PS5, некоторые функции, доступные в PS4, могут отсутствовать. Более подробная информация приведена на странице PlayStation.com/bc.<br>Предыдущее специальное предложение, доступное с 11-10-2023 до 25-10-2023 по цене RUB 599<br><br>Эта игра входит в Коллекцию Borderlands: Ящик Пандоры!<br><br>Этот продукт дает вам право загрузить как цифровую версию игры для PS4™, так и цифровую версию игры для PS5™.<br><br>Версия Borderlands 3 для PlayStation®4 включает в себя полностью оптимизированное цифровое обновление для PlayStation®5! Вы сможете наслаждаться игрой в разрешении 4K с частотой до 60 кадров в секунду как в одиночном, так и в сетевом режимах. А еще можно позвать друзей в гости и вместе дать бой врагам в режиме разделенного экрана, поддерживающем до 4 игроков.<br><br>Всеми любимый «шутер с лутом» возвращается, чтобы порадовать вас базиллионами убойных стволов и новым крышесносным приключением! Вам предстоит покорить доселе не виданные миры, играя за одного из четырех новых искателей Хранилища. Действуя в одиночку или в компании друзей, вы должны будете дать бой яростным противникам, нагрести побольше трофеев и спасти свой дом от безжалостных психопатов, возглавляющих самую опасную секту в галактике.<br><br>Если у вас уже есть версия этой игры для PS4™, вы можете получить ее цифровую версию для PS5™ без каких-либо дополнительных затрат – вам не придется снова покупать этот продукт. Владельцы диска с игрой для PS4™ должны вставлять его в PS5™ каждый раз, когда они хотят загрузить или воспроизвести цифровую версию игры для PS5™. Владельцы дисков с играми для PS4™, купившие консоль PS5™ без дисковода, не смогут получить версию игры PS5™ без дополнительной платы.<br><br><br>Автономная многопользовательская игра (2 игрока)<br>Сетевая многопользовательская игра (2-4 игрока). Требуется оплаченная подписка на PlayStation Plus. Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с нашими условиями обслуживания (playstationnetwork.com/terms-of-service), нашей политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br>Дополнительные покупки в игре<br>Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с условиями обслуживания (playstationnetwork.com/terms-of-service), политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br><br><br>Загрузка осуществляется в соответствии с Условиями обслуживания PlayStation Network, Условиями использования программ и любыми другими применимыми дополнительными документами. Если вы не согласны выполнять условия, не загружайте материалы. Дополнительная информация приведена в Условиях обслуживания.<br><br>Вы можете загружать эти данные и играть в них на основной консоли PS5, связанной с вашей учетной записьью (с помощью настройки «Общий доступ к консоли и автономная игра») и на любых других консолях PS5, если войдете на них в ту же учетную запись.<br><br>Перед использованием продукта ознакомьтесь с «Мерами предосторожности», важными для вашего здоровья.<br><br>Библиотечные программы ©Sony Interactive Entertainment Inc., эксклюзивно лицензированы Sony Interactive Entertainment Europe. Действуют Условия использования программ. Полный текст Условий использования см. на сайте ru.playstation.com/legal.","PS5, PS4",Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
2118836,"",Borderlands 3: Ultimate Edition PS4 and  PS5,10750,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP1001-PPSA01463_00-000000OAKSIEEUEB/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,"Shooter, Action, Unique","Чтобы играть в эту игру на PS5, возможно, потребуется обновить системное программное обеспечение. Хотя эта игра поддерживается на PS5, некоторые функции, доступные в PS4, могут отсутствовать. Более подробная информация приведена на странице PlayStation.com/bc.<br>Этот продукт дает вам право загрузить как цифровую версию игры для PS4™, так и цифровую версию игры для PS5™.<br><br>Версия Borderlands 3 для PlayStation®4 включает в себя полностью оптимизированное цифровое обновление для PlayStation®5! Вы сможете наслаждаться игрой в разрешении 4K с частотой до 60 кадров в секунду как в одиночном, так и в сетевом режимах. А еще можно позвать друзей в гости и вместе дать бой врагам в режиме разделенного экрана, поддерживающем до 4 игроков.<br><br>Borderlands 3 Ultimate Edition – самое полное издание, включающее в себя базовую игру, все шесть дополнений и все бонусные предметы внешнего вида! Вам предстоит сыграть за одного из четырех искателей Хранилища – самых безбашенных охотников за сокровищами.<br><br>В сезонный абонемент вошли четыре сюжетных дополнения:<br>• «Мокси берет “Джекпот Красавчика”»;<br>• «Любовь, пушки и щупальца: cвадьба Уэйнрайта и Хаммерлока»;<br>• «Кровавая охота»;<br>• «Псих Криг и фантастический трындец».<br><br>2-й сезонный абонемент включает в себя следующие материалы:<br>• дополнение Designer's Cut с режимом «Грабь-убивай» и новым древом навыков для каждого искателя;<br>• дополнение Director's Cut: новый рейдовый босс, сюжетные задания, материалы о создании игры, а также три карты Хранилищ;<br>• четыре косметических набора «Апогей безбашенности»;<br>• четыре косметических набора «Адепты хранилища».<br><br>Дополнительные материалы:<br>• набор «Жопец»: расцветка и аксессуар для оружия, модификатор гранат «Жопец»;<br>• косметический набор «Ретро»;<br>• косметический набор «Неон»;<br>• косметический набор «Gearbox»;<br>• оружейный набор «Коробка с игрушками»;<br>• множители опыта и добычи.<br><br>Если у вас уже есть версия этой игры для PS4™, вы можете получить ее цифровую версию для PS5™ без каких-либо дополнительных затрат – вам не придется снова покупать этот продукт. Владельцы диска с игрой для PS4™ должны вставлять его в PS5™ каждый раз, когда они хотят загрузить или воспроизвести цифровую версию игры для PS5™. Владельцы дисков с играми для PS4™, купившие консоль PS5™ без дисковода, не смогут получить версию игры PS5™ без дополнитель<br><br><br>Автономная многопользовательская игра (2 игрока)<br>Сетевая многопользовательская игра (2-4 игрока). Требуется оплаченная подписка на PlayStation Plus. Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с нашими условиями обслуживания (playstationnetwork.com/terms-of-service), нашей политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br>Дополнительные покупки в игре<br>Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с условиями обслуживания (playstationnetwork.com/terms-of-service), политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br><br><br>Загрузка осуществляется в соответствии с Условиями обслуживания PlayStation Network, Условиями использования программ и любыми другими применимыми дополнительными документами. Если вы не согласны выполнять условия, не загружайте материалы. Дополнительная информация приведена в Условиях обслуживания.<br><br>Вы можете загружать эти данные и играть в них на основной консоли PS5, связанной с вашей учетной записьью (с помощью настройки «Общий доступ к консоли и автономная игра») и на любых других консолях PS5, если войдете на них в ту же учетную запись.<br><br>Перед использованием продукта ознакомьтесь с «Мерами предосторожности», важными для вашего здоровья.<br><br>Библиотечные программы ©Sony Interactive Entertainment Inc., эксклюзивно лицензированы Sony Interactive Entertainment Europe. Действуют Условия использования программ. Полный текст Условий использования см. на сайте ru.playstation.com/legal.","PS5, PS4",Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
2040795,"",Tony Hawk's Pro Skater 1 + 2,1560,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP0002-CUSA20464_00-TH12RSTANDARD001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Нет,Нет,Sport,,PS4,Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
2065132,"",UFC 4,7520,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP0006-CUSA14209_00-EASPORTSUFC4GAME/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,Unique,"Чтобы играть в эту игру на PS5, возможно, потребуется обновить системное программное обеспечение. Хотя эта игра поддерживается на PS5, некоторые функции, доступные в PS4, могут отсутствовать. Более подробная информация приведена на странице PlayStation.com/bc.<br>Создайте свою легенду в EA SPORTS™ UFC® 4<br><br>В EA SPORTS UFC 4 формирование вашего бойца происходит на основе выбранного стиля боя, достижений и характера. Неважно, где и как вы играете. В EA SPORTS UFC 4 в центре каждого поединка вы и только вы.<br><br><br>Автономная многопользовательская игра (2 игрока)<br>Сетевая многопользовательская игра (2 игрока). Требуется оплаченная подписка на PlayStation Plus. Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с нашими условиями обслуживания (playstationnetwork.com/terms-of-service), нашей политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br>Используется функция вибрации DUALSHOCK 4<br>Дистанционная игра которое позволяет пользователям подключаться к своей системе PlayStation®4 или PlayStation®5 через мобильное устройство, компьютер или другую систему PlayStation®4 или PlayStation®5 и играть в игры на ней.<br>Расширенные игровые функции на консоли PS4 Pro<br>Дополнительные покупки в игре<br>Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с условиями обслуживания (playstationnetwork.com/terms-of-service), политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br><br><br>Загрузка осуществляется в соответствии с Условиями обслуживания PlayStation Network, Условиями использования программ и любыми другими применимыми дополнительными документами. Если вы не согласны выполнять условия, не загружайте материалы. Дополнительная информация приведена в Условиях обслуживания.<br><br> Разовая лицензионная плата за право загрузки на несколько систем PS4. Вход в PlayStation Network не требуется при использовании на вашей основной системе PS4, но необходим при использовании на других системах PS4.<br><br>Перед использованием продукта ознакомьтесь с «Мерами предосторожности», важными для вашего здоровья.<br><br>Библиотечные программы ©Sony Interactive Entertainment Inc., эксклюзивно лицензированы Sony Interactive Entertainment Europe. Действуют Условия использования программ. Полный текст Условий использования см. на сайте ru.playstation.com/legal.",PS4,Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
1932375,"",DEATH STRANDING,2180,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP9000-CUSA12605_00-DEATHSTRAND00001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,Action,"Чтобы играть в эту игру на PS5, возможно, потребуется обновить системное программное обеспечение. Хотя эта игра поддерживается на PS5, некоторые функции, доступные в PS4, могут отсутствовать. Более подробная информация приведена на странице PlayStation.com/bc.<br>Легендарный разработчик Хидео Кодзима выпускает новую знаковую для жанра игру на PlayStation®4.<br><br>Отважьтесь преодолеть мир, трансформированный Петлей смерти. Держите в своих руках бессвязные остатки нашего будущего и отправляйтесь в дорогу, чтобы восстановить связь между осколками мира.<br><br>В главных ролях: Норман Ридус, Мадс Миккельсен, Леа Сейду и Линдси Вагнер.<br><br><br>Автономная однопользовательская версия<br><br><br>Загрузка осуществляется в соответствии с Условиями обслуживания PlayStation Network, Условиями использования программ и любыми другими применимыми дополнительными документами. Если вы не согласны выполнять условия, не загружайте материалы. Дополнительная информация приведена в Условиях обслуживания.<br><br> Разовая лицензионная плата за право загрузки на несколько систем PS4. Вход в PlayStation Network не требуется при использовании на вашей основной системе PS4, но необходим при использовании на других системах PS4.<br><br>Перед использованием продукта ознакомьтесь с «Мерами предосторожности», важными для вашего здоровья.<br><br>Библиотечные программы ©Sony Interactive Entertainment Inc., эксклюзивно лицензированы Sony Interactive Entertainment Europe. Действуют Условия использования программ. Полный текст Условий использования см. на сайте ru.playstation.com/legal.",PS4,Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
1911201,"",Plants vs. Zombies: Battle for Neighborville Deluxe edition,4860,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP0006-CUSA10852_00-PVZGW3PS4DLXLNCH/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,"Shooter, Shooter",,PS4,Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
1875834,"",Risk of Rain 2,3150,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP0290-CUSA16209_00-RISKOFRAIN2SIEE0/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,"Action, Action","Чтобы играть в эту игру на PS5, возможно, потребуется обновить системное программное обеспечение. Хотя эта игра поддерживается на PS5, некоторые функции, доступные в PS4, могут отсутствовать. Более подробная информация приведена на странице PlayStation.com/bc.<br>Выберитесь с хаотичной неизвестной планеты, отбиваясь от полчищ безумных монстров в одиночку или с друзьями. Неожиданным образом сочетайте найденные предметы и постигайте все особенности персонажей, пока сами не станете разрушительной силой, вселяющей ужас в противников. <br><br>ВЫЖИВАЙТЕ НА НЕИЗВЕСТНОЙ ПЛАНЕТЕ<br>Вас ожидает более тысячи созданных вручную областей. Каждая из них кишит смертельно опасными монстрами и огромными боссами, стремящимися оборвать вашу жизнь. Дойдите до финального босса и выберитесь с планеты, либо продолжите своё приключение, чтобы выяснить, как долго вы сможете продержаться. Благодаря умной системе повышения уровня ваша сила и сила ваших врагов будет постоянно расти во время игры.<br><br>НАХОДИТЕ НОВЫЕ МОГУЩЕСТВЕННЫЕ ПРЕДМЕТЫ<br>Каждая следующая попытка будет отличаться от предыдущей благодаря коллекции из более чем 110 предметов. Чем больше предметов вы соберёте, тем более интересными будут получаться сочетания их эффектов. Чем больше предметов вы найдёте, тем больше вы будете узнавать об истории мира (и стратегии) из записей.<br><br>ОТКРЫВАЙТЕ НОВЫЕ СПОСОБЫ ИГРЫ <br>Откройте команду из десяти игровых персонажей, каждый из которых обладает уникальным стилем ведения боя и различными навыками. Раскрывайте секреты артефактов и активируйте различные модификации, например «Огонь по своим», «Появление за случайного выжившего» и «Выбор предметов». Благодаря процедурной генерации уровней, врагов и предметов каждая следующая попытка будет непохожа на другую.<br><br>ИГРАЙТЕ В ОДИНОЧКУ ИЛИ С ДРУЗЬЯМИ<br>Отправляйтесь в путешествие в одиночку или пригласите до трёх друзей в совместный сетевой режим. Также вы можете соревноваться с другими игроками в постоянно изменяющихся призматических испытаниях. Абсолютно новые выжившие — Капитан и МУЛ-Т — присоединятся к классическим выжившим, таким как Инженер, Охотница и, конечно же, Коммандо.<br><br><br>Автономная однопользовательская версия<br>Сетевая многопользовательская игра (2-4 игрока). Требуется оплаченная подписка на PlayStation Plus. Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с нашими условиями обслуживания (playstationnetwork.com/terms-of-service), нашей политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br>Используется функция вибрации DUALSHOCK 4<br>Дистанционная игра которое позволяет пользователям подключаться к своей системе PlayStation®4 или PlayStation®5 через мобильное устройство, компьютер или другую систему PlayStation®4 или PlayStation®5 и играть в игры на ней.<br>Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с условиями обслуживания (playstationnetwork.com/terms-of-service), политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br><br><br>Загрузка осуществляется в соответствии с Условиями обслуживания PlayStation Network, Условиями использования программ и любыми другими применимыми дополнительными документами. Если вы не согласны выполнять условия, не загружайте материалы. Дополнительная информация приведена в Условиях обслуживания.<br><br> Разовая лицензионная плата за право загрузки на несколько систем PS4. Вход в PlayStation Network не требуется при использовании на вашей основной системе PS4, но необходим при использовании на других системах PS4.<br><br>Перед использованием продукта ознакомьтесь с «Мерами предосторожности», важными для вашего здоровья.<br><br>Библиотечные программы ©Sony Interactive Entertainment Inc., эксклюзивно лицензированы Sony Interactive Entertainment Europe. Действуют Условия использования программ. Полный текст Условий использования см. на сайте ru.playstation.com/legal.",PS4,Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
1806430,"",DayZ,6210,,https://store.playstation.com/store/api/chihiro/00_09_000/container/TR/tr/99/EP2601-CUSA05645_00-DAYZ000000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=586&h=586,Да,Нет,"Adventure, Role Playing Games, Shooter","Чтобы играть в эту игру на PS5, возможно, потребуется обновить системное программное обеспечение. Хотя эта игра поддерживается на PS5, некоторые функции, доступные в PS4, могут отсутствовать. Более подробная информация приведена на странице PlayStation.com/bc.<br>DayZ — это хардкорная игра про выживание в открытом мире, где у вас одна цель: выжить любой ценой. Но когда за каждым углом вас поджидает опасность, это не так просто сделать…<br><br>Главные особенности:<br><br>• В игре нет контрольных точек или сохранений. Если вы умрете, то потеряете все и начнете все сначала.<br><br>• Сложная механика выживания, включающая охоту, создание предметов, строительство, сохранение здоровья и управление ресурсами.<br><br>• Непредсказуемые и часто эмоциональные взаимодействия с другими игроками, создающие многообразие запоминающихся игровых моментов.<br><br>• Большая карта в 230 км2 с обилием красивых мест и достопримечательностей с реальными прототипами.<br><br>• До 60 игроков, стремящихся выжить любой ценой. Заводите друзей, убивайте, похищайте и подчиняйте своей воле незнакомцев, или потеряйте все из-за банки фасоли. В игре возможно все.<br><br>• Множество угроз, которые проверят ваши способности. От непредсказуемой погоды и опасных зверей до кромешной тьмы и яростных зараженных.<br><br><br>Сетевая многопользовательская игра (2-60 игрока). Требуется оплаченная подписка на PlayStation Plus. Для использования сетевых функций требуется учетная запись. Сетевые функции предоставляются в соответствии с нашими условиями обслуживания (playstationnetwork.com/terms-of-service), нашей политикой конфиденциальности (playstationnetwork.com/privacy-policy) и политикой конфиденциальности издателя игры.<br>Дистанционная игра которое позволяет пользователям подключаться к своей системе PlayStation®4 или PlayStation®5 через мобильное устройство, компьютер или другую систему PlayStation®4 или PlayStation®5 и играть в игры на ней.<br>Требуется игра в сети<br><br><br>Загрузка осуществляется в соответствии с Условиями обслуживания PlayStation Network, Условиями использования программ и любыми другими применимыми дополнительными документами. Если вы не согласны выполнять условия, не загружайте материалы. Дополнительная информация приведена в Условиях обслуживания.<br><br> Разовая лицензионная плата за право загрузки на несколько систем PS4. Вход в PlayStation Network не требуется при использовании на вашей основной системе PS4, но необходим при использовании на других системах PS4.<br><br>Перед использованием продукта ознакомьтесь с «Мерами предосторожности», важными для вашего здоровья.<br><br>Библиотечные программы ©Sony Interactive Entertainment Inc., эксклюзивно лицензированы Sony Interactive Entertainment Europe. Действуют Условия использования программ. Полный текст Условий использования см. на сайте ru.playstation.com/legal.",PS4,Игры PlayStation,The Last of Us Part II Remastered купить в ПС-СТОР.РФ / Игры для PS4 и PS5,Купить игру The Last of Us Part II Remastered по выгодной цене. Аккаунт в подарок! Вы искали игру The Last of Us Part II Remastered где купить? - Более 3000 игр в каталоге на нашем сайте ПС-СТОР.РФ >> 100% гарантия от блокировок
